短期预测湿度 shift 60,短期预测风速 shift 60,短期预测温度 shift 60,短期预测气压 shift 60,短期预测风向sin shift 60,短期预测风向cos shift 60,实际功率,实际风速,HourOfDay
78,8.0,21.8,1004,0.5591929034707469,0.8290375725550417,-0.12,1.27,16
75,7.7,21.8,1004,0.5877852522924731,0.8090169943749475,-0.11,1.15,17
74,7.4,21.9,1004,0.6018150231520483,0.7986355100472928,-0.1,2.23,18
73,7.3,22.1,1005,0.6156614753256582,0.788010753606722,-0.12,2.59,19
73,7.3,22.3,1005,0.6427876096865393,0.766044443118978,-0.1,1.49,20
73,7.4,22.6,1005,0.6819983600624985,0.7313537016191706,-0.1,1.02,21
74,7.3,22.9,1005,0.754709580222772,0.6560590289905073,-0.1,1.26,22
76,7.3,23.1,1005,0.8290375725550417,0.5591929034707468,-0.12,0.91,23
78,7.0,23.3,1004,0.90630778703665,0.4226182617406994,-0.12,2.15,0
79,6.8,23.3,1004,0.9612616959383188,0.2756373558169991,-0.09,2.03,1
80,6.6,23.4,1003,0.992546151641322,0.1218693434051474,-0.12,2.38,2
81,6.5,23.5,1002,0.9993908270190958,0.034899496702501,-0.1,1.51,3
82,6.0,23.6,1002,1.0,6.123233995736766e-17,1.12,3.51,4
83,5.4,23.6,1002,1.0,6.123233995736766e-17,1.78,3.71,5
84,4.5,23.6,1002,0.9975640502598242,0.0697564737441254,2.86,3.94,6
84,3.7,23.6,1002,0.9743700647852352,0.2249510543438649,5.01,4.64,7
86,3.4,23.5,1003,0.8910065241883678,0.4539904997395468,1.54,3.44,8
87,3.6,23.5,1004,0.788010753606722,0.6156614753256583,3.78,4.48,9
88,4.1,23.4,1004,0.7071067811865476,0.7071067811865476,6.93,5.1,10
89,4.6,23.3,1004,0.6691306063588582,0.7431448254773942,9.36,5.7,11
89,3.5,23.1,1003,0.6018150231520483,0.7986355100472928,9.03,5.57,12
90,3.8,23.0,1002,0.4694715627858908,0.882947592858927,7.51,5.13,13
89,4.1,22.9,1002,0.4226182617406994,0.90630778703665,7.2,5.35,14
88,4.2,22.8,1002,0.4539904997395467,0.8910065241883679,7.12,5.21,15
87,3.9,22.7,1002,0.5150380749100542,0.8571673007021123,7.24,5.2,16
87,3.6,22.6,1002,0.5877852522924731,0.8090169943749475,7.93,5.24,17
88,3.2,22.4,1003,0.6293203910498374,0.7771459614569709,8.78,5.6,18
88,2.6,22.3,1003,0.6018150231520483,0.7986355100472928,10.61,5.77,19
86,2.1,22.5,1004,0.573576436351046,0.8191520442889918,10.3,5.93,20
82,1.5,22.8,1004,0.4694715627858908,0.882947592858927,12.47,6.14,21
79,0.8,23.3,1004,0.3907311284892737,0.9205048534524404,15.61,6.7,22
78,0.1,23.7,1004,1.0,6.123233995736766e-17,19.84,7.12,23
80,0.9,23.8,1003,0.1045284632676537,-0.9945218953682732,23.23,7.97,0
81,1.8,23.9,1002,0.2249510543438647,-0.9743700647852352,16.78,6.67,1
82,2.6,24.0,1001,0.2756373558169996,-0.9612616959383188,21.48,7.62,2
81,2.8,24.1,1001,0.3090169943749475,-0.9510565162951536,23.12,7.69,3
78,2.7,24.3,1001,0.4067366430758004,-0.9135454576426008,23.21,7.55,4
77,2.3,24.4,1002,0.6156614753256584,-0.7880107536067219,13.85,6.32,5
78,1.9,24.5,1002,0.8829475928589271,-0.4694715627858905,15.98,6.6,6
80,2.0,24.5,1003,0.9986295347545738,0.0523359562429439,17.13,6.92,7
81,2.8,24.4,1003,0.898794046299167,0.4383711467890774,16.6,6.58,8
82,3.7,24.3,1003,0.8290375725550417,0.5591929034707468,16.3,6.6,9
83,4.8,24.2,1004,0.7986355100472928,0.6018150231520484,13.72,6.1,10
84,5.8,24.1,1004,0.7771459614569708,0.6293203910498375,10.49,5.74,11
86,7.4,23.8,1004,0.8090169943749475,0.5877852522924731,7.99,5.5,12
86,9.4,23.7,1003,0.754709580222772,0.6560590289905073,9.04,5.49,13
85,10.7,23.6,1003,0.7193398003386511,0.6946583704589974,12.17,6.21,14
83,11.2,23.6,1003,0.6946583704589973,0.7193398003386512,8.35,5.58,15
82,10.8,23.6,1003,0.6560590289905072,0.754709580222772,8.5,5.64,16
81,10.0,23.5,1004,0.6156614753256582,0.788010753606722,14.3,6.39,17
81,8.9,23.3,1005,0.5591929034707469,0.8290375725550417,13.19,6.24,18
80,8.0,23.1,1005,0.5299192642332049,0.848048096156426,14.75,6.75,19
78,8.2,23.1,1006,0.5446390350150271,0.838670567945424,15.92,6.83,20
74,9.1,23.3,1006,0.6156614753256582,0.788010753606722,17.1,6.87,21
72,10.8,23.5,1006,0.6819983600624985,0.7313537016191706,14.6,6.4,22
72,12.2,23.6,1006,0.754709580222772,0.6560590289905073,18.88,7.02,23
74,13.1,23.4,1005,0.8191520442889918,0.573576436351046,19.88,7.28,0
75,13.5,23.0,1005,0.8660254037844386,0.5000000000000001,21.63,7.29,1
76,13.6,22.7,1004,0.898794046299167,0.4383711467890774,12.62,6.07,2
75,13.4,22.6,1004,0.9205048534524404,0.3907311284892739,9.17,5.62,3
72,13.1,22.6,1004,0.9335804264972016,0.3583679495453004,6.73,5.41,4
70,12.9,22.7,1004,0.9271838545667874,0.3746065934159119,10.09,5.58,5
68,12.9,22.7,1004,0.898794046299167,0.4383711467890774,8.02,5.42,6
67,12.9,22.5,1005,0.8571673007021122,0.5150380749100543,3.41,4.05,7
67,12.9,22.3,1005,0.8090169943749475,0.5877852522924731,6.17,4.68,8
67,12.2,22.0,1005,0.7431448254773941,0.6691306063588582,6.04,5.02,9
66,11.5,21.6,1006,0.6819983600624985,0.7313537016191706,2.58,3.78,10
66,10.9,21.1,1006,0.6018150231520483,0.7986355100472928,2.0,3.6,11
63,10.3,20.5,1006,0.4999999999999999,0.8660254037844387,1.08,3.12,12
62,10.2,20.1,1006,0.4539904997395467,0.8910065241883679,0.51,3.14,13
62,10.2,19.8,1005,0.4383711467890774,0.898794046299167,1.92,3.59,14
61,10.0,19.6,1004,0.4383711467890774,0.898794046299167,0.99,3.18,15
61,9.6,19.5,1004,0.4383711467890774,0.898794046299167,1.21,3.28,16
62,9.2,19.5,1004,0.4694715627858908,0.882947592858927,0.75,3.01,17
63,8.8,19.4,1005,0.5150380749100542,0.8571673007021123,0.54,3.13,18
62,8.7,19.5,1005,0.5446390350150271,0.838670567945424,1.28,3.45,19
60,9.0,19.8,1006,0.5877852522924731,0.8090169943749475,0.17,2.62,20
58,9.6,20.3,1006,0.6293203910498374,0.7771459614569709,-0.01,2.54,21
55,10.2,20.9,1006,0.6691306063588582,0.7431448254773942,-0.11,2.59,22
55,10.5,21.4,1005,0.7071067811865476,0.7071067811865476,-0.1,1.74,23
55,10.1,21.7,1004,0.754709580222772,0.6560590289905073,-0.11,2.01,0
56,9.8,21.8,1003,0.8191520442889918,0.573576436351046,-0.11,1.62,1
58,9.6,21.9,1002,0.8746197071393957,0.4848096202463371,-0.1,2.18,2
60,9.8,22.0,1002,0.90630778703665,0.4226182617406994,-0.1,1.73,3
61,10.2,22.1,1002,0.9135454576426008,0.4067366430758002,-0.11,0.75,4
62,10.2,22.2,1002,0.898794046299167,0.4383711467890774,-0.11,0.84,5
63,9.9,22.3,1002,0.8660254037844386,0.5000000000000001,-0.11,2.22,6
64,9.1,22.2,1003,0.7986355100472928,0.6018150231520484,-0.1,0.98,7
66,8.7,22.1,1003,0.7071067811865476,0.7071067811865476,-0.11,0.95,8
67,8.5,21.8,1003,0.6427876096865393,0.766044443118978,-0.11,1.29,9
68,8.3,21.5,1003,0.6018150231520483,0.7986355100472928,-0.11,1.85,10
67,8.0,21.1,1003,0.573576436351046,0.8191520442889918,0.04,2.42,11
67,7.2,21.4,1002,0.5446390350150271,0.838670567945424,0.13,2.58,12
65,6.3,21.0,1001,0.4539904997395467,0.8910065241883679,-0.03,2.3,13
65,5.8,20.6,1001,0.4067366430758001,0.9135454576426008,-0.13,2.65,14
66,6.0,20.5,1001,0.5299192642332049,0.848048096156426,-0.13,1.7,15
67,6.8,20.4,1001,0.6293203910498374,0.7771459614569709,-0.11,1.37,16
68,7.5,20.4,1001,0.6691306063588582,0.7431448254773942,-0.1,1.15,17
67,7.7,20.2,1002,0.6156614753256582,0.788010753606722,-0.11,1.12,18
65,7.6,20.1,1002,0.5150380749100542,0.8571673007021123,-0.13,1.24,19
61,7.3,20.4,1003,0.4067366430758001,0.9135454576426008,-0.12,1.33,20
55,6.7,21.0,1003,0.3583679495453002,0.9335804264972016,-0.11,1.51,21
49,6.2,22.1,1003,0.3420201433256687,0.9396926207859084,-0.13,1.5,22
43,6.1,23.2,1003,0.374606593415912,0.9271838545667874,1.05,3.3,23
38,6.7,24.2,1002,0.4067366430758001,0.9135454576426008,2.68,3.58,0
37,7.4,25.0,1001,0.4539904997395467,0.8910065241883679,11.16,5.78,1
40,7.7,25.3,1000,0.5446390350150271,0.838670567945424,21.18,7.13,2
47,7.6,25.1,1000,0.6946583704589973,0.7193398003386512,24.45,7.63,3
55,7.7,24.6,1000,0.8386705679454239,0.5446390350150272,25.05,7.68,4
62,8.4,24.1,1000,0.898794046299167,0.4383711467890774,27.13,7.87,5
63,9.7,23.8,1001,0.8829475928589269,0.4694715627858908,21.94,7.21,6
62,11.1,23.7,1001,0.8191520442889918,0.573576436351046,19.64,7.02,7
58,12.0,23.5,1002,0.7431448254773941,0.6691306063588582,11.19,5.8,8
54,12.1,23.1,1002,0.6819983600624985,0.7313537016191706,18.5,6.86,9
51,11.6,22.7,1002,0.6018150231520483,0.7986355100472928,21.25,7.1,10
49,11.0,22.2,1002,0.5591929034707469,0.8290375725550417,28.81,8.08,11
45,9.4,22.2,1002,0.5150380749100542,0.8571673007021123,33.31,8.76,12
46,9.2,22.0,1001,0.5299192642332049,0.848048096156426,36.62,8.91,13
49,9.3,21.9,1001,0.5299192642332049,0.848048096156426,35.31,9.01,14
52,9.6,21.7,1000,0.484809620246337,0.8746197071393957,37.56,10.03,15
53,10.0,21.6,1000,0.4226182617406994,0.90630778703665,39.25,9.88,16
54,10.2,21.5,1000,0.374606593415912,0.9271838545667874,40.29,10.27,17
53,10.4,21.5,1001,0.374606593415912,0.9271838545667874,36.49,9.72,18
50,10.6,21.8,1001,0.4226182617406994,0.90630778703665,36.25,9.01,19
47,11.1,22.1,1002,0.4694715627858908,0.882947592858927,32.73,8.94,20
45,12.0,22.6,1002,0.5299192642332049,0.848048096156426,35.88,9.25,21
44,12.8,23.2,1002,0.573576436351046,0.8191520442889918,33.76,9.28,22
47,13.2,23.7,1002,0.6293203910498374,0.7771459614569709,17.11,6.73,23
52,12.9,23.9,1002,0.7071067811865476,0.7071067811865476,16.52,6.54,0
58,12.6,24.1,1001,0.7771459614569708,0.6293203910498375,16.6,6.44,1
60,12.9,24.1,1001,0.8386705679454239,0.5446390350150272,14.71,6.26,2
61,14.4,24.0,1001,0.8571673007021122,0.5150380749100543,14.25,6.11,3
60,16.0,23.9,1001,0.8571673007021122,0.5150380749100543,13.16,6.07,4
58,17.1,23.7,1001,0.8386705679454239,0.5446390350150272,12.22,5.89,5
57,17.1,23.6,1002,0.8191520442889918,0.573576436351046,15.11,6.41,6
55,16.6,23.5,1002,0.7771459614569708,0.6293203910498375,12.88,6.11,7
53,16.1,23.3,1003,0.7313537016191705,0.6819983600624985,13.54,6.0,8
50,16.1,23.1,1003,0.6819983600624985,0.7313537016191706,12.27,5.84,9
48,16.3,22.8,1003,0.6560590289905072,0.754709580222772,19.17,6.81,10
47,16.5,22.5,1003,0.6293203910498374,0.7771459614569709,18.78,6.79,11
44,15.4,22.7,1002,0.573576436351046,0.8191520442889918,10.85,5.86,12
45,15.1,22.3,1001,0.5446390350150271,0.838670567945424,12.94,6.47,13
46,14.5,22.1,1001,0.5150380749100542,0.8571673007021123,14.81,6.56,14
47,13.8,22.0,1001,0.484809620246337,0.8746197071393957,15.12,6.77,15
49,13.5,21.9,1001,0.4539904997395467,0.8910065241883679,14.71,6.64,16
52,13.5,21.7,1001,0.4226182617406994,0.90630778703665,15.72,6.88,17
56,14.0,21.4,1002,0.4226182617406994,0.90630778703665,11.28,5.88,18
58,14.5,21.1,1002,0.4226182617406994,0.90630778703665,10.25,5.68,19
60,14.9,21.2,1003,0.4539904997395467,0.8910065241883679,6.94,5.0,20
60,14.7,21.6,1003,0.4999999999999999,0.8660254037844387,3.31,4.04,21
60,14.5,22.2,1003,0.573576436351046,0.8191520442889918,2.24,3.73,22
62,14.5,22.9,1002,0.6293203910498374,0.7771459614569709,2.37,3.85,23
64,14.9,23.3,1001,0.6946583704589973,0.7193398003386512,4.27,4.21,0
66,15.7,23.5,1000,0.7431448254773941,0.6691306063588582,1.95,3.67,1
68,16.7,23.6,1000,0.7771459614569708,0.6293203910498375,2.64,3.94,2
70,17.6,23.5,1000,0.8090169943749475,0.5877852522924731,3.13,3.87,3
70,18.4,23.2,1001,0.8290375725550417,0.5591929034707468,4.32,4.39,4
69,19.0,23.0,1001,0.8191520442889918,0.573576436351046,1.54,3.23,5
68,19.2,22.8,1001,0.788010753606722,0.6156614753256583,-0.08,2.28,6
66,19.5,22.7,1001,0.7313537016191705,0.6819983600624985,3.36,3.94,7
68,19.5,22.4,1001,0.6691306063588582,0.7431448254773942,6.77,4.98,8
70,19.5,21.9,1001,0.6156614753256582,0.788010753606722,12.61,6.28,9
72,19.2,21.4,1002,0.5877852522924731,0.8090169943749475,8.53,5.55,10
74,19.3,21.0,1002,0.5877852522924731,0.8090169943749475,6.59,4.73,11
70,20.1,21.7,1001,0.6427876096865393,0.766044443118978,18.9,6.81,12
70,20.0,21.5,1000,0.6293203910498374,0.7771459614569709,7.89,5.24,13
72,20.4,21.3,1000,0.6156614753256582,0.788010753606722,13.29,6.26,14
74,20.9,21.0,1000,0.6156614753256582,0.788010753606722,13.55,6.37,15
77,21.6,20.7,1000,0.6156614753256582,0.788010753606722,19.01,7.0,16
79,22.0,20.4,1000,0.6018150231520483,0.7986355100472928,20.86,7.23,17
79,22.4,20.0,1000,0.6018150231520483,0.7986355100472928,24.68,7.82,18
80,22.6,19.7,1000,0.6018150231520483,0.7986355100472928,19.75,6.95,19
80,22.7,19.5,1000,0.6018150231520483,0.7986355100472928,22.47,7.42,20
79,22.9,19.4,1000,0.6293203910498374,0.7771459614569709,24.24,7.73,21
79,23.0,19.5,1001,0.6560590289905072,0.754709580222772,29.89,8.3,22
78,22.9,19.6,1001,0.6691306063588582,0.7431448254773942,22.06,7.06,23
76,22.4,19.7,1001,0.6560590289905072,0.754709580222772,14.28,6.12,0
76,21.8,19.8,1000,0.6293203910498374,0.7771459614569709,22.12,7.34,1
75,21.4,19.8,1000,0.6156614753256582,0.788010753606722,21.84,7.25,2
76,21.2,19.8,1000,0.6293203910498374,0.7771459614569709,15.32,6.27,3
78,21.1,19.6,1000,0.6427876096865393,0.766044443118978,11.28,5.74,4
79,21.1,19.4,1000,0.6560590289905072,0.754709580222772,17.35,6.7,5
80,21.0,19.1,1000,0.6293203910498374,0.7771459614569709,12.59,5.81,6
81,21.2,18.8,1000,0.6018150231520483,0.7986355100472928,19.74,6.89,7
81,22.1,18.6,1000,0.573576436351046,0.8191520442889918,38.88,10.0,8
81,23.7,18.6,1000,0.5591929034707469,0.8290375725550417,40.87,10.95,9
82,25.2,18.6,1000,0.573576436351046,0.8191520442889918,40.58,10.5,10
82,25.5,18.7,1000,0.573576436351046,0.8191520442889918,34.24,9.62,11
83,21.7,18.6,1000,0.5446390350150271,0.838670567945424,36.16,9.34,12
83,22.2,18.6,999,0.5591929034707469,0.8290375725550417,33.07,9.32,13
83,22.7,18.7,999,0.5877852522924731,0.8090169943749475,37.62,10.15,14
83,22.7,18.9,999,0.6156614753256582,0.788010753606722,32.33,8.56,15
82,22.4,19.0,999,0.6427876096865393,0.766044443118978,37.53,9.87,16
82,22.2,19.1,999,0.6560590289905072,0.754709580222772,38.1,10.37,17
82,22.2,19.3,1000,0.6819983600624985,0.7313537016191706,38.53,10.2,18
82,22.1,19.4,1000,0.6819983600624985,0.7313537016191706,35.67,9.62,19
82,22.1,19.5,1001,0.6946583704589973,0.7193398003386512,34.4,8.84,20
83,21.8,19.7,1001,0.6819983600624985,0.7313537016191706,35.05,8.95,21
83,21.2,19.8,1001,0.6819983600624985,0.7313537016191706,21.88,6.74,22
84,20.5,19.9,1001,0.6691306063588582,0.7431448254773942,12.87,5.58,23
84,19.7,20.0,1001,0.6691306063588582,0.7431448254773942,22.27,6.88,0
84,18.8,20.1,1000,0.6691306063588582,0.7431448254773942,18.39,6.6,1
84,18.0,20.2,1000,0.6560590289905072,0.754709580222772,20.28,6.54,2
84,17.4,20.2,1000,0.6427876096865393,0.766044443118978,32.41,8.17,3
85,17.1,20.2,1000,0.6156614753256582,0.788010753606722,34.66,9.06,4
84,16.7,20.2,1000,0.6018150231520483,0.7986355100472928,37.12,10.19,5
84,16.3,20.3,1001,0.5877852522924731,0.8090169943749475,37.28,10.4,6
84,16.0,20.4,1001,0.573576436351046,0.8191520442889918,37.44,9.63,7
83,15.6,20.5,1002,0.573576436351046,0.8191520442889918,39.9,10.12,8
84,15.4,20.6,1002,0.573576436351046,0.8191520442889918,37.59,10.58,9
84,15.2,20.6,1002,0.573576436351046,0.8191520442889918,38.23,9.67,10
84,15.0,20.6,1002,0.5591929034707469,0.8290375725550417,37.52,10.55,11
85,14.7,20.7,1003,0.6156614753256582,0.788010753606722,41.78,11.21,12
85,14.5,20.7,1003,0.6156614753256582,0.788010753606722,37.18,10.45,13
85,13.8,20.7,1002,0.6018150231520483,0.7986355100472928,38.34,10.34,14
85,13.0,20.7,1001,0.6018150231520483,0.7986355100472928,38.68,9.71,15
85,12.2,20.8,1001,0.5877852522924731,0.8090169943749475,38.38,11.65,16
84,11.4,20.8,1001,0.573576436351046,0.8191520442889918,38.87,11.71,17
84,10.8,20.9,1002,0.5591929034707469,0.8290375725550417,41.58,12.93,18
84,10.3,20.9,1002,0.5299192642332049,0.848048096156426,42.26,11.51,19
84,9.8,21.1,1003,0.5299192642332049,0.848048096156426,40.61,11.6,20
84,9.2,21.4,1003,0.5299192642332049,0.848048096156426,39.37,10.35,21
84,8.6,21.7,1003,0.5446390350150271,0.838670567945424,37.45,10.53,22
84,8.0,22.0,1003,0.573576436351046,0.8191520442889918,40.78,10.24,23
85,7.5,22.3,1002,0.6293203910498374,0.7771459614569709,38.27,10.93,0
86,7.2,22.4,1002,0.6946583704589973,0.7193398003386512,35.51,11.58,1
86,7.5,22.5,1001,0.788010753606722,0.6156614753256583,34.98,11.01,2
87,8.3,22.6,1001,0.8660254037844386,0.5000000000000001,35.78,10.89,3
88,9.4,22.6,1001,0.90630778703665,0.4226182617406994,35.66,11.82,4
89,10.0,22.6,1001,0.9271838545667874,0.3746065934159119,34.83,11.32,5
90,10.2,22.5,1002,0.9205048534524404,0.3907311284892739,34.49,12.77,6
90,9.8,22.5,1002,0.90630778703665,0.4226182617406994,32.22,13.83,7
91,9.5,22.4,1003,0.8829475928589269,0.4694715627858908,38.08,13.34,8
90,9.6,22.4,1004,0.8571673007021122,0.5150380749100543,36.37,14.19,9
90,9.9,22.3,1004,0.8290375725550417,0.5591929034707468,36.41,13.83,10
88,10.4,22.3,1004,0.7986355100472928,0.6018150231520484,33.61,12.11,11
85,11.4,21.7,1004,0.7313537016191705,0.6819983600624985,38.56,10.29,12
85,11.0,21.6,1003,0.7193398003386511,0.6946583704589974,36.61,11.73,13
85,10.5,21.5,1003,0.7071067811865476,0.7071067811865476,39.25,11.66,14
84,10.2,21.4,1003,0.6946583704589973,0.7193398003386512,39.46,12.15,15
84,9.9,21.4,1003,0.6819983600624985,0.7313537016191706,37.89,11.73,16
83,9.5,21.4,1003,0.6691306063588582,0.7431448254773942,37.29,11.7,17
82,8.9,21.4,1003,0.6691306063588582,0.7431448254773942,35.88,10.44,18
81,8.4,21.5,1004,0.6691306063588582,0.7431448254773942,36.48,11.2,19
82,8.1,21.7,1004,0.6946583704589973,0.7193398003386512,36.67,12.15,20
81,8.3,21.9,1004,0.7071067811865476,0.7071067811865476,36.09,11.1,21
81,8.6,22.2,1004,0.754709580222772,0.6560590289905073,33.64,11.12,22
81,9.2,22.5,1004,0.8090169943749475,0.5877852522924731,35.56,10.61,23
82,9.7,22.6,1003,0.8660254037844386,0.5000000000000001,34.97,10.18,0
82,10.3,22.6,1003,0.90630778703665,0.4226182617406994,33.62,8.95,1
83,10.6,22.7,1002,0.9335804264972016,0.3583679495453004,31.65,8.42,2
84,10.8,22.7,1002,0.9396926207859084,0.3420201433256688,29.97,8.14,3
85,10.6,22.8,1002,0.9335804264972016,0.3583679495453004,31.4,8.47,4
86,10.4,22.8,1002,0.9271838545667874,0.3746065934159119,29.71,8.21,5
86,10.1,22.8,1002,0.9271838545667874,0.3746065934159119,30.62,8.74,6
87,10.1,22.7,1003,0.9205048534524404,0.3907311284892739,30.03,8.19,7
88,10.0,22.6,1003,0.90630778703665,0.4226182617406994,32.52,9.68,8
88,10.3,22.4,1003,0.8660254037844386,0.5000000000000001,34.07,9.54,9
88,10.5,22.3,1004,0.8090169943749475,0.5877852522924731,35.08,10.65,10
88,10.7,22.1,1004,0.754709580222772,0.6560590289905073,34.63,10.79,11
87,10.0,21.8,1004,0.6819983600624985,0.7313537016191706,35.09,11.16,12
86,9.8,21.5,1003,0.6427876096865393,0.766044443118978,34.76,9.67,13
85,9.5,21.4,1003,0.6156614753256582,0.788010753606722,36.15,9.08,14
84,9.3,21.4,1003,0.6156614753256582,0.788010753606722,32.23,7.88,15
83,9.1,21.4,1003,0.6560590289905072,0.754709580222772,32.88,9.17,16
81,8.9,21.5,1003,0.6819983600624985,0.7313537016191706,38.35,10.3,17
80,8.8,21.6,1004,0.7071067811865476,0.7071067811865476,36.17,9.59,18
80,8.7,21.7,1004,0.7313537016191705,0.6819983600624985,34.22,8.91,19
80,8.6,21.9,1005,0.7431448254773941,0.6691306063588582,34.75,8.96,20
80,8.6,22.1,1005,0.7313537016191705,0.6819983600624985,35.09,9.11,21
80,8.6,22.4,1005,0.7313537016191705,0.6819983600624985,36.86,9.47,22
80,8.8,22.7,1005,0.766044443118978,0.6427876096865394,34.86,8.71,23
81,9.3,22.9,1004,0.8290375725550417,0.5591929034707468,22.0,6.35,0
82,10.1,23.0,1003,0.8910065241883678,0.4539904997395468,20.69,6.35,1
84,10.7,23.0,1002,0.9271838545667874,0.3746065934159119,20.14,6.17,2
85,11.0,23.0,1002,0.9455185755993168,0.3255681544571567,19.76,6.3,3
86,10.9,22.9,1002,0.9563047559630354,0.2923717047227367,20.79,6.44,4
88,10.8,22.8,1002,0.9510565162951536,0.3090169943749474,15.21,5.54,5
89,10.6,22.8,1003,0.9271838545667874,0.3746065934159119,13.13,5.42,6
90,10.4,22.8,1003,0.8829475928589269,0.4694715627858908,16.25,5.84,7
90,10.3,22.8,1004,0.8386705679454239,0.5446390350150272,14.54,5.62,8
90,10.0,22.7,1005,0.8090169943749475,0.5877852522924731,21.02,6.92,9
90,9.7,22.6,1005,0.7771459614569708,0.6293203910498375,24.26,7.23,10
90,9.6,22.5,1005,0.7431448254773941,0.6691306063588582,13.16,5.97,11
87,8.7,22.3,1004,0.6946583704589973,0.7193398003386512,8.45,5.2,12
87,8.3,22.2,1003,0.6691306063588582,0.7431448254773942,8.97,5.13,13
87,7.9,22.2,1003,0.6427876096865393,0.766044443118978,6.43,4.66,14
86,7.5,22.2,1003,0.6293203910498374,0.7771459614569709,6.9,4.72,15
86,7.2,22.2,1004,0.6018150231520483,0.7986355100472928,6.86,4.92,16
86,6.9,22.1,1004,0.5591929034707469,0.8290375725550417,8.62,5.1,17
87,6.4,22.0,1004,0.4999999999999999,0.8660254037844387,8.06,5.2,18
87,6.1,22.1,1005,0.4226182617406994,0.90630778703665,14.03,5.91,19
85,5.9,22.3,1005,0.4383711467890774,0.898794046299167,15.96,6.12,20
84,5.9,22.8,1005,0.4999999999999999,0.8660254037844387,18.15,6.35,21
84,8.0,23.8,1003,0.9659258262890684,0.2588190451025207,20.73,6.86,22
86,8.4,23.6,1003,0.9743700647852352,0.2249510543438649,20.77,6.84,23
88,8.7,23.4,1003,0.9659258262890684,0.2588190451025207,20.86,6.81,0
90,8.9,23.2,1003,0.9510565162951536,0.3090169943749474,20.24,6.64,1
90,9.0,23.1,1003,0.90630778703665,0.4226182617406994,21.6,6.8,2
90,9.3,23.0,1004,0.8571673007021122,0.5150380749100543,15.6,6.05,3
90,9.4,22.9,1004,0.8090169943749475,0.5877852522924731,16.02,6.18,4
90,9.2,22.8,1004,0.7771459614569708,0.6293203910498375,9.19,5.39,5
89,8.9,22.6,1005,0.766044443118978,0.6427876096865394,9.63,5.32,6
88,8.6,22.5,1005,0.7431448254773941,0.6691306063588582,10.54,5.54,7
88,9.1,22.3,1005,0.6691306063588582,0.7431448254773942,9.36,5.21,8
88,8.5,22.2,1004,0.6691306063588582,0.7431448254773942,16.64,6.44,9
88,8.1,22.1,1004,0.6819983600624985,0.7313537016191706,19.25,6.87,10
88,7.8,22.1,1004,0.6819983600624985,0.7313537016191706,14.87,6.48,11
88,7.7,22.1,1004,0.6819983600624985,0.7313537016191706,10.41,5.66,12
87,7.7,22.1,1004,0.6691306063588582,0.7431448254773942,16.78,6.62,13
87,7.9,22.1,1005,0.6560590289905072,0.754709580222772,11.02,5.86,14
86,8.0,22.1,1005,0.6427876096865393,0.766044443118978,12.61,6.03,15
86,8.2,22.3,1006,0.6560590289905072,0.754709580222772,17.42,6.51,16
86,8.3,22.5,1006,0.6819983600624985,0.7313537016191706,16.44,6.25,17
85,8.3,22.7,1006,0.7313537016191705,0.6819983600624985,10.61,5.51,18
84,8.4,22.9,1006,0.7986355100472928,0.6018150231520484,14.29,6.21,19
83,8.7,23.1,1005,0.8746197071393957,0.4848096202463371,9.85,5.41,20
83,9.1,23.3,1004,0.9335804264972016,0.3583679495453004,18.0,6.63,21
84,9.7,23.3,1003,0.9612616959383188,0.2756373558169991,13.93,6.06,22
85,9.8,23.2,1003,0.9781476007338056,0.2079116908177594,15.32,6.32,23
86,9.8,23.0,1003,0.981627183447664,0.1908089953765449,28.1,7.73,0
88,9.3,22.9,1003,0.9781476007338056,0.2079116908177594,21.76,7.06,1
90,8.7,22.8,1003,0.9702957262759964,0.2419218955996679,14.53,5.89,2
91,7.9,22.8,1004,0.9510565162951536,0.3090169943749474,13.14,5.84,3
92,7.6,22.7,1004,0.9135454576426008,0.4067366430758002,9.38,5.19,4
92,7.5,22.5,1004,0.8660254037844386,0.5000000000000001,12.97,5.74,5
92,7.8,22.3,1005,0.8090169943749475,0.5877852522924731,16.39,6.02,6
92,7.9,22.1,1005,0.7431448254773941,0.6691306063588582,23.16,7.12,7
92,7.3,22.0,1004,0.6156614753256582,0.788010753606722,23.38,7.26,8
91,6.8,21.9,1004,0.5591929034707469,0.8290375725550417,23.56,7.33,9
91,6.1,21.9,1004,0.5299192642332049,0.848048096156426,20.83,7.38,10
90,5.6,21.9,1004,0.5446390350150271,0.838670567945424,18.28,6.96,11
90,5.2,21.9,1003,0.5877852522924731,0.8090169943749475,22.07,7.52,12
90,4.8,21.9,1003,0.6018150231520483,0.7986355100472928,23.51,7.8,13
90,4.2,21.8,1004,0.5591929034707469,0.8290375725550417,23.19,7.06,14
91,3.7,21.7,1004,0.484809620246337,0.8746197071393957,27.97,7.45,15
90,3.3,21.8,1005,0.4226182617406994,0.90630778703665,31.46,8.0,16
88,3.1,22.1,1005,0.484809620246337,0.8746197071393957,33.72,8.14,17
87,2.8,22.4,1005,0.6156614753256582,0.788010753606722,27.15,7.23,18
86,2.0,22.6,1004,0.6560590289905072,0.754709580222772,25.36,7.19,19
87,0.7,22.6,1003,0.4539904997395467,0.8910065241883679,24.82,7.22,20
