短期预测湿度 shift 60,短期预测风速 shift 60,短期预测温度 shift 60,短期预测气压 shift 60,短期预测风向sin shift 60,短期预测风向cos shift 60,实际功率,实际风速,HourOfDay
88,14.0,27.3,1003,0.5150380749100542,0.8571673007021123,38.37,11.01,17
87,14.8,27.5,1004,0.5591929034707469,0.8290375725550417,33.07,11.79,18
85,15.3,27.9,1004,0.6018150231520483,0.7986355100472928,38.39,12.43,19
82,15.7,28.4,1005,0.6427876096865393,0.766044443118978,18.23,8.45,20
79,15.6,29.0,1005,0.6691306063588582,0.7431448254773942,22.19,8.94,21
75,15.2,29.6,1005,0.6819983600624985,0.7313537016191706,22.32,8.71,22
73,15.0,30.1,1005,0.6946583704589973,0.7193398003386512,24.28,9.51,23
72,14.9,30.2,1005,0.6946583704589973,0.7193398003386512,27.7,9.94,0
74,15.1,30.2,1004,0.6946583704589973,0.7193398003386512,17.74,8.63,1
75,15.3,30.0,1004,0.6946583704589973,0.7193398003386512,24.33,9.65,2
76,15.3,29.8,1004,0.6946583704589973,0.7193398003386512,12.98,7.77,3
78,15.2,29.5,1003,0.6819983600624985,0.7313537016191706,15.67,8.49,4
80,14.9,29.1,1003,0.6691306063588582,0.7431448254773942,10.16,7.15,5
83,14.3,28.6,1003,0.6560590289905072,0.754709580222772,16.56,8.36,6
86,13.7,28.1,1004,0.6156614753256582,0.788010753606722,12.38,7.67,7
87,13.1,27.7,1004,0.6018150231520483,0.7986355100472928,27.92,10.17,8
88,12.8,27.4,1004,0.573576436351046,0.8191520442889918,38.34,13.04,9
89,12.5,27.3,1005,0.573576436351046,0.8191520442889918,40.82,13.79,10
89,12.4,27.2,1005,0.5591929034707469,0.8290375725550417,37.59,13.85,11
90,12.3,27.1,1005,0.5446390350150271,0.838670567945424,36.44,13.12,12
90,12.3,27.1,1004,0.5877852522924731,0.8090169943749475,35.93,12.33,13
91,11.8,27.0,1004,0.6018150231520483,0.7986355100472928,35.33,10.88,14
92,11.3,26.8,1004,0.6018150231520483,0.7986355100472928,32.51,10.98,15
92,11.0,26.7,1004,0.5877852522924731,0.8090169943749475,38.33,12.29,16
90,10.9,26.9,1004,0.573576436351046,0.8191520442889918,32.16,10.41,17
87,11.4,27.3,1004,0.5877852522924731,0.8090169943749475,25.14,9.68,18
83,12.0,27.8,1005,0.6156614753256582,0.788010753606722,24.82,9.0,19
79,12.3,28.5,1005,0.6560590289905072,0.754709580222772,28.79,9.3,20
75,12.2,29.1,1006,0.6946583704589973,0.7193398003386512,27.57,9.9,21
73,11.9,29.7,1006,0.7313537016191705,0.6819983600624985,35.7,11.01,22
71,11.7,30.1,1006,0.754709580222772,0.6560590289905073,31.68,10.75,23
71,12.0,30.2,1005,0.7431448254773941,0.6691306063588582,38.28,13.04,0
71,12.4,30.3,1005,0.7313537016191705,0.6819983600624985,35.15,10.62,1
72,12.7,30.2,1004,0.7193398003386511,0.6946583704589974,34.24,11.83,2
74,12.8,30.0,1004,0.7193398003386511,0.6946583704589974,36.64,12.32,3
77,12.6,29.6,1004,0.7193398003386511,0.6946583704589974,34.89,11.61,4
80,12.2,29.0,1004,0.7193398003386511,0.6946583704589974,35.46,11.31,5
84,11.5,28.4,1004,0.7071067811865476,0.7071067811865476,26.78,10.03,6
87,11.0,27.9,1005,0.6691306063588582,0.7431448254773942,21.71,9.07,7
88,10.4,27.5,1005,0.6293203910498374,0.7771459614569709,27.07,9.2,8
89,10.1,27.3,1006,0.6018150231520483,0.7986355100472928,40.16,12.59,9
89,9.9,27.2,1006,0.5591929034707469,0.8290375725550417,41.66,13.23,10
90,9.8,27.1,1006,0.5446390350150271,0.838670567945424,30.84,10.7,11
90,10.0,27.0,1005,0.5299192642332049,0.848048096156426,26.37,9.55,12
92,9.9,26.8,1005,0.6018150231520483,0.7986355100472928,37.25,13.29,13
92,10.0,26.7,1005,0.6018150231520483,0.7986355100472928,37.64,12.62,14
93,9.7,26.6,1005,0.5591929034707469,0.8290375725550417,35.18,10.85,15
93,9.5,26.5,1006,0.4999999999999999,0.8660254037844387,33.33,10.68,16
92,9.3,26.5,1006,0.484809620246337,0.8746197071393957,36.19,11.2,17
91,9.0,26.8,1006,0.5446390350150271,0.838670567945424,38.8,12.28,18
89,9.1,27.1,1007,0.6427876096865393,0.766044443118978,42.54,14.06,19
87,9.3,27.5,1007,0.7193398003386511,0.6946583704589974,37.77,15.1,20
85,9.5,27.9,1007,0.7771459614569708,0.6293203910498375,41.31,11.81,21
82,9.7,28.3,1007,0.8191520442889918,0.573576436351046,42.0,14.98,22
79,9.6,28.8,1007,0.8290375725550417,0.5591929034707468,44.26,14.82,23
77,9.4,29.3,1007,0.8480480961564261,0.5299192642332049,42.01,15.1,0
75,9.1,29.7,1006,0.8571673007021122,0.5150380749100543,42.54,14.08,1
74,8.8,29.8,1006,0.8571673007021122,0.5150380749100543,39.58,12.06,2
74,8.7,29.8,1005,0.8571673007021122,0.5150380749100543,39.2,12.48,3
76,8.6,29.5,1005,0.8386705679454239,0.5446390350150272,41.6,13.73,4
79,8.5,29.1,1005,0.8191520442889918,0.573576436351046,41.72,13.3,5
83,8.2,28.6,1006,0.7771459614569708,0.6293203910498375,42.16,13.57,6
86,7.9,28.0,1006,0.7431448254773941,0.6691306063588582,41.79,13.05,7
88,7.5,27.5,1007,0.6691306063588582,0.7431448254773942,38.75,12.6,8
90,7.2,27.1,1007,0.573576436351046,0.8191520442889918,43.07,12.69,9
90,6.8,26.9,1007,0.4694715627858908,0.882947592858927,43.96,14.09,10
90,6.6,26.7,1007,0.3583679495453002,0.9335804264972016,44.09,15.99,11
89,6.4,26.6,1007,0.2923717047227367,0.9563047559630354,43.91,14.83,12
91,6.3,26.2,1006,0.2756373558169991,0.9612616959383188,43.02,15.55,13
91,6.4,26.0,1006,0.2419218955996677,0.9702957262759964,43.34,14.2,14
91,6.4,25.8,1005,0.2588190451025207,0.9659258262890684,41.86,15.41,15
91,6.5,25.7,1005,0.3583679495453002,0.9335804264972016,41.59,13.9,16
89,6.7,25.9,1005,0.4226182617406994,0.90630778703665,43.51,14.49,17
86,7.0,26.3,1005,0.4383711467890774,0.898794046299167,43.06,16.06,18
81,7.2,26.9,1006,0.4539904997395467,0.8910065241883679,42.53,14.93,19
77,7.3,27.7,1006,0.4999999999999999,0.8660254037844387,39.82,13.74,20
72,7.0,28.5,1006,0.5877852522924731,0.8090169943749475,40.22,14.58,21
68,7.0,29.3,1006,0.6819983600624985,0.7313537016191706,39.64,14.87,22
67,7.2,29.7,1006,0.7771459614569708,0.6293203910498375,39.56,13.14,23
67,7.7,29.9,1006,0.8191520442889918,0.573576436351046,37.72,11.5,0
68,8.2,29.9,1006,0.8290375725550417,0.5591929034707468,38.27,10.95,1
69,8.7,29.8,1005,0.8191520442889918,0.573576436351046,31.93,10.47,2
70,9.1,29.6,1004,0.7986355100472928,0.6018150231520484,37.53,11.64,3
73,9.2,29.3,1003,0.766044443118978,0.6427876096865394,29.87,10.45,4
76,9.1,28.8,1003,0.7193398003386511,0.6946583704589974,29.54,10.46,5
79,8.6,28.2,1003,0.6691306063588582,0.7431448254773942,28.1,10.03,6
82,8.1,27.7,1004,0.6018150231520483,0.7986355100472928,27.07,9.55,7
84,7.5,27.2,1004,0.5299192642332049,0.848048096156426,28.5,10.12,8
86,7.1,26.9,1004,0.484809620246337,0.8746197071393957,32.09,11.0,9
87,6.8,26.8,1004,0.4226182617406994,0.90630778703665,30.42,10.08,10
87,6.8,26.8,1004,0.4226182617406994,0.90630778703665,37.36,12.29,11
87,7.0,26.7,1004,0.4383711467890774,0.898794046299167,39.8,11.86,12
84,5.0,26.0,1004,0.0348994967025009,0.9993908270190958,37.59,12.39,13
84,4.9,25.8,1003,0.0174524064372835,0.9998476951563912,36.98,12.82,14
85,5.0,25.5,1003,0.0,1.0,39.71,12.47,15
85,5.0,25.2,1003,0.0,1.0,34.52,11.52,16
84,4.9,25.4,1003,0.0,1.0,38.14,12.31,17
80,4.3,25.9,1003,0.0174524064372835,0.9998476951563912,37.16,11.9,18
75,3.5,26.9,1002,0.1218693434051474,0.992546151641322,39.26,11.92,19
70,2.9,28.0,1002,0.2756373558169991,0.9612616959383188,38.32,11.61,20
68,2.5,28.9,1002,0.484809620246337,0.8746197071393957,35.85,10.8,21
66,2.3,29.7,1002,0.7313537016191705,0.6819983600624985,32.58,10.9,22
66,2.3,30.3,1002,0.9396926207859084,0.3420201433256688,34.67,10.58,23
67,2.8,30.4,1002,0.9945218953682734,-0.1045284632676533,22.89,8.31,0
68,3.5,30.3,1001,0.9396926207859084,-0.3420201433256687,18.32,8.04,1
69,4.0,30.2,1001,0.9205048534524404,-0.3907311284892736,11.19,6.98,2
70,4.1,30.1,1001,0.9563047559630355,-0.2923717047227366,7.94,6.37,3
70,3.9,29.9,1000,0.992546151641322,-0.1218693434051473,17.13,8.16,4
73,3.9,29.6,1000,1.0,6.123233995736766e-17,15.69,7.72,5
76,3.7,29.0,1000,0.9993908270190958,-0.0348994967025007,19.61,8.18,6
79,3.1,28.5,1000,0.992546151641322,-0.1218693434051473,31.49,10.14,7
82,2.2,28.0,1001,0.9335804264972016,-0.3583679495453002,34.98,10.55,8
84,1.2,27.6,1002,0.5150380749100544,-0.8571673007021122,31.46,10.07,9
86,1.5,27.3,1002,-0.6691306063588582,-0.7431448254773942,31.04,11.25,10
87,2.7,27.2,1002,-0.913545457642601,-0.4067366430758001,33.41,11.13,11
86,3.6,27.2,1001,-0.9510565162951536,-0.3090169943749475,29.47,10.03,12
88,0.2,27.1,1000,-0.8910065241883678,-0.4539904997395469,26.03,8.13,13
88,1.7,27.1,1000,-0.6427876096865393,-0.766044443118978,21.85,8.43,14
88,2.5,27.1,1000,-0.7660444431189779,-0.6427876096865395,25.09,9.32,15
87,3.0,27.1,1000,-0.8386705679454242,-0.544639035015027,23.55,9.22,16
86,3.2,27.3,1000,-0.8660254037844385,-0.5000000000000004,31.13,9.94,17
83,3.6,27.6,1000,-0.8290375725550414,-0.5591929034707472,28.22,9.6,18
81,4.0,28.1,1001,-0.7547095802227717,-0.6560590289905077,24.69,9.38,19
79,4.3,28.6,1001,-0.6293203910498376,-0.7771459614569708,21.53,9.13,20
77,4.4,29.2,1001,-0.4694715627858908,-0.8829475928589269,18.03,8.62,21
75,4.8,29.7,1001,-0.3090169943749477,-0.9510565162951536,12.06,6.88,22
74,5.8,30.1,1001,-0.1564344650402307,-0.9876883405951378,7.81,6.28,23
73,7.4,30.2,1001,-0.0697564737441248,-0.9975640502598244,7.78,6.48,0
74,8.9,30.2,1000,-0.0174524064372831,-0.9998476951563912,3.2,4.73,1
76,9.8,30.0,1000,-0.0174524064372831,-0.9998476951563912,4.7,5.62,2
78,9.5,29.8,1000,-0.0523359562429435,-0.9986295347545738,4.4,5.08,3
80,8.5,29.5,1000,-0.0871557427476579,-0.9961946980917455,7.57,6.3,4
82,7.8,29.2,1000,-0.1391731009600655,-0.9902680687415704,6.12,5.94,5
83,7.5,29.0,1000,-0.1908089953765447,-0.981627183447664,3.91,5.24,6
84,7.6,28.8,1001,-0.207911690817759,-0.9781476007338056,4.84,5.27,7
86,7.6,28.6,1001,-0.2419218955996675,-0.9702957262759964,7.11,6.09,8
88,7.3,28.5,1001,-0.3090169943749477,-0.9510565162951536,13.18,7.94,9
89,6.8,28.4,1002,-0.374606593415912,-0.9271838545667874,14.32,7.53,10
90,6.2,28.2,1002,-0.4067366430757998,-0.9135454576426012,13.25,7.83,11
92,5.8,27.9,1002,-0.3583679495453004,-0.9335804264972016,10.8,6.95,12
90,4.7,28.1,1001,-0.275637355816999,-0.9612616959383188,8.4,6.78,13
90,4.1,28.0,1001,-0.374606593415912,-0.9271838545667874,10.67,7.13,14
92,2.7,27.7,1001,-0.5591929034707467,-0.8290375725550417,9.24,6.93,15
93,1.5,27.3,1001,-0.9396926207859082,-0.3420201433256694,12.42,7.9,16
93,1.6,27.1,1001,-0.9510565162951536,0.3090169943749472,11.23,7.05,17
90,1.8,27.4,1002,-0.9876883405951378,0.1564344650402306,11.39,7.24,18
88,2.0,27.9,1002,-0.9396926207859082,-0.3420201433256694,21.87,8.66,19
87,2.5,28.4,1003,-0.6427876096865393,-0.766044443118978,12.04,7.52,20
85,3.0,28.8,1003,-0.2419218955996675,-0.9702957262759964,9.84,6.81,21
84,3.9,29.1,1003,0.0697564737441255,-0.9975640502598242,4.47,5.69,22
82,5.0,29.5,1003,0.1564344650402309,-0.9876883405951375,1.51,3.86,23
81,6.1,29.9,1002,0.0348994967025007,-0.9993908270190958,3.42,4.94,0
78,7.4,30.2,1002,-0.1218693434051477,-0.992546151641322,1.22,3.95,1
78,8.5,30.3,1001,-0.2419218955996675,-0.9702957262759964,0.44,3.35,2
80,9.3,30.1,1001,-0.2923717047227364,-0.9563047559630355,1.4,4.03,3
82,9.6,29.7,1001,-0.3090169943749477,-0.9510565162951536,2.41,4.53,4
85,9.6,29.2,1001,-0.2923717047227364,-0.9563047559630355,1.06,3.85,5
88,9.5,28.8,1002,-0.275637355816999,-0.9612616959383188,1.31,3.57,6
90,9.3,28.6,1002,-0.2588190451025203,-0.9659258262890684,1.7,4.06,7
91,9.1,28.4,1003,-0.2923717047227364,-0.9563047559630355,0.57,3.65,8
90,8.9,28.3,1004,-0.374606593415912,-0.9271838545667874,1.33,4.03,9
88,8.9,28.3,1004,-0.4694715627858908,-0.8829475928589269,4.03,5.2,10
87,8.9,28.3,1004,-0.5735764363510458,-0.819152044288992,4.1,4.91,11
88,8.7,28.3,1004,-0.6293203910498376,-0.7771459614569708,3.87,5.18,12
90,8.3,27.9,1004,-0.5735764363510458,-0.819152044288992,4.15,5.18,13
91,7.9,27.8,1004,-0.6156614753256578,-0.7880107536067222,5.45,5.54,14
91,7.3,27.6,1004,-0.6560590289905074,-0.7547095802227719,9.89,6.78,15
92,6.6,27.5,1005,-0.6946583704589973,-0.7193398003386511,9.79,7.28,16
90,5.9,27.5,1005,-0.7193398003386509,-0.6946583704589975,7.82,6.38,17
88,5.3,27.8,1005,-0.7313537016191701,-0.6819983600624989,3.3,5.05,18
86,5.0,28.1,1006,-0.6691306063588582,-0.7431448254773942,3.28,5.0,19
84,4.9,28.4,1006,-0.5299192642332048,-0.8480480961564261,1.46,4.42,20
83,5.5,28.7,1006,-0.3255681544571567,-0.9455185755993168,4.26,5.2,21
82,6.3,29.1,1007,-0.1736481776669304,-0.984807753012208,1.19,4.0,22
81,6.9,29.3,1007,-0.0871557427476579,-0.9961946980917455,-0.22,2.39,23
81,7.0,29.4,1007,-0.0871557427476579,-0.9961946980917455,-0.2,1.87,0
81,6.7,29.4,1006,-0.1218693434051477,-0.992546151641322,0.07,3.31,1
80,6.5,29.4,1005,-0.1391731009600655,-0.9902680687415704,0.17,3.05,2
81,6.6,29.3,1004,-0.1218693434051477,-0.992546151641322,-0.09,2.96,3
82,6.8,29.1,1004,-0.0697564737441248,-0.9975640502598244,0.18,3.06,4
84,7.0,28.9,1004,-0.0348994967025009,-0.9993908270190958,-0.21,2.16,5
86,6.8,28.6,1004,1.2246467991473532e-16,-1.0,-0.21,2.33,6
87,6.4,28.3,1005,-0.0174524064372831,-0.9998476951563912,-0.19,1.87,7
87,5.9,28.1,1006,-0.0697564737441248,-0.9975640502598244,-0.17,2.67,8
87,5.7,28.0,1007,-0.207911690817759,-0.9781476007338056,0.84,3.52,9
87,5.5,28.0,1007,-0.374606593415912,-0.9271838545667874,-0.02,3.14,10
87,5.4,28.0,1007,-0.5591929034707467,-0.8290375725550417,1.1,3.84,11
88,5.1,27.9,1007,-0.7071067811865475,-0.7071067811865477,3.34,4.79,12
90,4.5,27.9,1006,-0.7660444431189779,-0.6427876096865395,4.13,5.23,13
91,4.3,27.7,1006,-0.8386705679454242,-0.544639035015027,5.57,5.59,14
92,4.0,27.5,1006,-0.8660254037844385,-0.5000000000000004,8.11,6.1,15
92,3.6,27.3,1006,-0.8660254037844385,-0.5000000000000004,10.76,6.57,16
91,3.0,27.3,1006,-0.8290375725550414,-0.5591929034707472,9.91,6.51,17
88,2.3,27.6,1006,-0.7547095802227717,-0.6560590289905077,10.4,6.64,18
86,1.6,27.9,1007,-0.6156614753256578,-0.7880107536067222,7.32,6.0,19
84,1.6,28.3,1007,-0.3090169943749477,-0.9510565162951536,3.79,5.1,20
81,2.1,28.7,1008,-0.2923717047227364,-0.9563047559630355,3.41,5.25,21
80,2.8,29.0,1008,-0.2923717047227364,-0.9563047559630355,0.91,3.48,22
80,3.8,29.3,1008,-0.2588190451025203,-0.9659258262890684,-0.21,2.19,23
80,4.8,29.5,1008,-0.1908089953765447,-0.981627183447664,-0.23,3.41,0
81,5.5,29.6,1007,-0.104528463267653,-0.9945218953682734,0.07,3.14,1
81,6.0,29.6,1006,-0.0523359562429435,-0.9986295347545738,0.79,3.4,2
81,6.1,29.5,1005,-0.0174524064372831,-0.9998476951563912,-0.11,2.96,3
82,6.0,29.3,1005,1.2246467991473532e-16,-1.0,0.63,3.34,4
84,5.7,29.1,1005,0.0174524064372834,-0.9998476951563912,0.54,3.65,5
86,5.4,28.8,1005,0.0348994967025007,-0.9993908270190958,0.57,3.31,6
87,5.2,28.5,1006,0.0348994967025007,-0.9993908270190958,-0.2,2.0,7
88,5.0,28.3,1007,-0.0523359562429435,-0.9986295347545738,-0.2,1.86,8
88,5.0,28.1,1008,-0.275637355816999,-0.9612616959383188,-0.22,2.02,9
88,5.1,28.0,1008,-0.5000000000000001,-0.8660254037844386,3.19,5.08,10
88,5.0,27.9,1008,-0.6819983600624984,-0.7313537016191706,7.89,5.98,11
88,4.5,27.8,1008,-0.848048096156426,-0.529919264233205,7.46,5.82,12
89,5.1,28.1,1006,-0.7880107536067221,-0.6156614753256581,13.72,7.55,13
90,4.6,27.9,1006,-0.8910065241883678,-0.4539904997395469,14.79,7.6,14
90,4.2,27.7,1006,-0.9335804264972016,-0.3583679495453007,19.75,8.43,15
90,3.4,27.6,1006,-0.9563047559630352,-0.2923717047227371,24.96,9.33,16
89,2.6,27.7,1006,-0.9743700647852352,-0.2249510543438652,21.86,8.8,17
87,1.7,27.9,1006,-0.984807753012208,-0.1736481776669303,20.43,8.54,18
84,1.2,28.3,1007,-0.9876883405951375,-0.156434465040231,17.74,7.3,19
80,0.9,28.8,1007,-0.848048096156426,-0.529919264233205,13.87,7.3,20
77,1.3,29.3,1007,-0.5299192642332048,-0.8480480961564261,11.1,6.9,21
75,2.1,29.8,1007,-0.3255681544571567,-0.9455185755993168,7.68,5.5,22
73,3.2,30.1,1007,-0.1564344650402307,-0.9876883405951378,2.75,4.88,23
74,4.5,30.3,1006,1.2246467991473532e-16,-1.0,5.61,5.9,0
75,5.7,30.3,1006,0.0871557427476586,-0.9961946980917455,3.19,5.0,1
76,6.6,30.3,1005,0.1045284632676537,-0.9945218953682732,1.69,4.19,2
76,6.9,30.2,1004,0.0523359562429438,-0.9986295347545738,2.57,4.56,3
78,6.8,30.1,1004,-0.0348994967025009,-0.9993908270190958,4.51,5.34,4
80,6.3,29.8,1004,-0.104528463267653,-0.9945218953682734,3.93,4.9,5
82,5.8,29.4,1004,-0.1564344650402307,-0.9876883405951378,2.84,4.78,6
84,5.0,29.1,1005,-0.207911690817759,-0.9781476007338056,3.8,5.43,7
85,4.6,28.8,1006,-0.2588190451025203,-0.9659258262890684,2.4,4.65,8
85,4.3,28.7,1007,-0.374606593415912,-0.9271838545667874,0.97,3.7,9
85,4.2,28.7,1007,-0.5000000000000001,-0.8660254037844386,2.01,4.09,10
86,4.2,28.6,1007,-0.6156614753256578,-0.7880107536067222,1.51,4.32,11
87,4.1,28.4,1007,-0.7313537016191701,-0.6819983600624989,5.45,5.58,12
88,4.0,28.3,1005,-0.6946583704589973,-0.7193398003386511,9.53,6.39,13
89,3.8,28.1,1005,-0.7771459614569711,-0.6293203910498371,14.62,7.49,14
90,3.6,27.9,1005,-0.8290375725550414,-0.5591929034707472,12.15,7.32,15
90,3.1,27.7,1005,-0.8746197071393959,-0.4848096202463368,12.99,6.93,16
89,2.3,27.8,1005,-0.9205048534524404,-0.3907311284892738,17.27,8.04,17
86,1.3,28.1,1005,-0.9975640502598242,-0.0697564737441255,6.95,5.95,18
83,0.6,28.6,1006,-0.7771459614569708,0.6293203910498375,4.57,5.33,19
81,0.4,29.1,1006,0.2419218955996677,0.9702957262759964,3.03,4.89,20
79,0.6,29.6,1007,0.8571673007021123,-0.5150380749100543,7.89,6.28,21
77,1.7,30.0,1007,0.4226182617406995,-0.90630778703665,5.97,6.08,22
77,3.1,30.2,1007,0.292371704722737,-0.9563047559630354,3.95,5.17,23
77,4.3,30.3,1006,0.2249510543438647,-0.9743700647852352,1.97,4.23,0
77,5.2,30.2,1006,0.2079116908177593,-0.9781476007338056,-0.14,3.01,1
78,5.4,30.1,1005,0.2249510543438647,-0.9743700647852352,-0.22,2.41,2
78,4.9,30.0,1005,0.2419218955996677,-0.9702957262759964,-0.17,3.28,3
79,4.0,29.9,1005,0.2756373558169996,-0.9612616959383188,-0.21,2.81,4
80,3.2,29.7,1005,0.2756373558169996,-0.9612616959383188,-0.21,2.8,5
82,2.8,29.4,1005,0.258819045102521,-0.9659258262890682,-0.22,2.65,6
84,2.6,29.1,1006,0.1564344650402309,-0.9876883405951375,-0.2,2.06,7
85,2.5,28.8,1006,1.2246467991473532e-16,-1.0,-0.21,2.33,8
86,2.3,28.6,1006,-0.2249510543438649,-0.9743700647852352,-0.2,1.54,9
86,2.0,28.5,1007,-0.4539904997395462,-0.8910065241883681,-0.18,2.43,10
87,1.9,28.4,1007,-0.5735764363510458,-0.819152044288992,-0.01,2.63,11
88,1.9,28.2,1007,-0.5735764363510458,-0.819152044288992,0.62,3.32,12
86,3.2,28.1,1006,-0.8987940462991668,-0.4383711467890777,2.09,4.43,13
87,2.7,27.8,1006,-0.984807753012208,-0.1736481776669303,3.42,4.94,14
88,2.3,27.5,1006,-0.9961946980917455,-0.0871557427476582,3.85,5.18,15
89,1.6,27.4,1006,-0.981627183447664,-0.1908089953765454,4.46,5.18,16
88,1.0,27.5,1006,-0.913545457642601,-0.4067366430758001,4.61,5.75,17
85,0.4,27.8,1006,-0.8910065241883678,-0.4539904997395469,4.93,5.28,18
81,0.1,28.4,1007,1.2246467991473532e-16,-1.0,2.37,4.43,19
79,0.5,28.9,1007,0.1908089953765449,-0.981627183447664,0.8,3.6,20
77,1.5,29.4,1007,1.2246467991473532e-16,-1.0,-0.18,3.15,21
77,2.9,29.7,1007,-0.0697564737441248,-0.9975640502598244,0.13,2.95,22
77,4.4,29.8,1007,-0.0697564737441248,-0.9975640502598244,0.78,4.03,23
77,5.4,29.9,1006,-0.0523359562429435,-0.9986295347545738,0.74,3.56,0
77,5.9,29.9,1006,-0.0174524064372831,-0.9998476951563912,1.02,3.69,1
77,6.0,29.9,1005,1.2246467991473532e-16,-1.0,1.7,4.11,2
76,5.5,29.9,1004,0.0174524064372834,-0.9998476951563912,-0.2,2.65,3
76,4.9,29.9,1004,0.0348994967025007,-0.9993908270190958,-0.21,1.6,4
79,4.7,29.8,1004,0.0348994967025007,-0.9993908270190958,-0.21,1.7,5
82,5.0,29.5,1004,0.0348994967025007,-0.9993908270190958,-0.22,2.54,6
84,5.6,29.2,1005,0.0174524064372834,-0.9998476951563912,-0.21,2.06,7
85,5.9,28.9,1005,-0.0523359562429435,-0.9986295347545738,-0.2,0.8,8
86,5.9,28.7,1005,-0.1908089953765447,-0.981627183447664,-0.19,1.15,9
86,5.6,28.6,1006,-0.374606593415912,-0.9271838545667874,-0.2,2.95,10
86,5.4,28.5,1006,-0.5735764363510458,-0.819152044288992,-0.2,2.5,11
87,5.2,28.4,1006,-0.7313537016191701,-0.6819983600624989,0.4,3.1,12
87,4.1,28.6,1005,-0.7071067811865475,-0.7071067811865477,2.74,4.35,13
89,3.6,28.2,1005,-0.7986355100472928,-0.6018150231520483,3.52,5.08,14
91,3.0,27.8,1005,-0.9335804264972016,-0.3583679495453007,6.36,6.08,15
92,2.6,27.4,1005,-0.9993908270190958,0.0348994967025012,5.14,6.03,16
91,2.4,27.5,1005,-0.9271838545667874,0.3746065934159119,5.16,5.18,17
87,2.0,27.9,1005,-0.8386705679454243,0.5446390350150266,4.46,5.05,18
83,1.2,28.5,1005,-0.9135454576426008,0.4067366430758005,2.73,4.42,19
80,0.7,29.2,1005,-0.8910065241883678,-0.4539904997395469,1.02,3.58,20
76,1.3,29.8,1005,-0.2249510543438649,-0.9743700647852352,1.05,3.99,21
75,2.3,30.3,1005,-0.0348994967025009,-0.9993908270190958,0.26,3.39,22
75,3.3,30.5,1005,0.0348994967025007,-0.9993908270190958,0.14,2.82,23
76,4.3,30.6,1005,0.0697564737441255,-0.9975640502598242,0.04,2.92,0
78,5.2,30.5,1004,0.0871557427476586,-0.9961946980917455,1.33,3.92,1
79,5.8,30.4,1004,0.1218693434051475,-0.992546151641322,1.96,4.5,2
79,5.9,30.4,1003,0.1218693434051475,-0.992546151641322,0.52,3.65,3
79,5.9,30.3,1003,0.0871557427476586,-0.9961946980917455,0.28,3.43,4
80,5.7,30.2,1003,0.0174524064372834,-0.9998476951563912,0.03,2.95,5
82,5.5,29.9,1004,-0.0697564737441248,-0.9975640502598244,-0.22,2.68,6
84,5.3,29.5,1004,-0.1908089953765447,-0.981627183447664,-0.2,1.23,7
85,5.2,29.2,1005,-0.3090169943749477,-0.9510565162951536,-0.21,1.28,8
85,5.3,29.1,1005,-0.4226182617406993,-0.90630778703665,-0.2,2.11,9
85,5.4,29.1,1005,-0.5150380749100542,-0.8571673007021123,-0.2,1.99,10
85,5.4,29.1,1005,-0.601815023152048,-0.798635510047293,-0.07,3.05,11
86,5.1,29.0,1005,-0.6427876096865393,-0.766044443118978,1.36,3.76,12
90,2.8,28.8,1004,-0.7771459614569711,-0.6293203910498371,3.65,4.96,13
92,2.6,28.6,1004,-0.7986355100472928,-0.6018150231520483,2.47,4.12,14
93,2.4,28.3,1004,-0.743144825477394,-0.6691306063588585,5.0,5.65,15
93,2.3,28.1,1004,-0.6156614753256578,-0.7880107536067222,2.62,5.15,16
91,2.2,28.2,1004,-0.5000000000000001,-0.8660254037844386,3.02,4.95,17
88,2.2,28.5,1004,-0.5000000000000001,-0.8660254037844386,2.02,4.02,18
84,2.2,29.0,1005,-0.5591929034707467,-0.8290375725550417,-0.2,2.55,19
81,2.1,29.6,1005,-0.601815023152048,-0.798635510047293,-0.02,3.06,20
77,2.1,30.2,1005,-0.5150380749100542,-0.8571673007021123,-0.19,2.01,21
75,2.2,30.7,1005,-0.3090169943749477,-0.9510565162951536,-0.21,2.17,22
74,3.0,30.9,1005,-0.0697564737441248,-0.9975640502598244,-0.16,2.35,23
74,4.4,31.0,1004,0.0697564737441255,-0.9975640502598242,0.52,3.58,0
74,6.0,31.0,1004,0.1218693434051475,-0.992546151641322,1.3,3.89,1
76,7.3,30.9,1003,0.1218693434051475,-0.992546151641322,0.51,3.73,2
77,7.6,30.7,1003,0.1045284632676537,-0.9945218953682732,0.59,3.55,3
78,7.5,30.6,1003,0.0523359562429438,-0.9986295347545738,-0.2,2.5,4
80,7.1,30.3,1003,-0.0348994967025009,-0.9993908270190958,-0.22,2.58,5
82,6.6,30.0,1003,-0.1391731009600655,-0.9902680687415704,-0.19,1.97,6
83,6.1,29.7,1004,-0.2588190451025203,-0.9659258262890684,-0.18,1.42,7
84,5.7,29.4,1004,-0.374606593415912,-0.9271838545667874,-0.19,1.57,8
84,5.4,29.3,1004,-0.4539904997395462,-0.8910065241883681,-0.18,1.79,9
84,5.0,29.2,1005,-0.5150380749100542,-0.8571673007021123,-0.21,2.32,10
85,4.9,29.1,1005,-0.601815023152048,-0.798635510047293,1.86,4.32,11
